STATENAM,YEAR,CROP,AREA,PRICE,PROD,YIELD,ANN_RAIN,AVG_TEMP
UTTAR_PRADESH,1979,SOY,0,0,0,0,357.1,24.08208254
UTTAR_PRADESH,1980,SOY,0,0,0,0,981.35,24.08208254
UTTAR_PRADESH,1981,SOY,0,0,0,0,795.1,24.08208254
UTTAR_PRADESH,1982,SOY,86.139,225.71,64.025,86.139,743.85,24.08208254
UTTAR_PRADESH,1983,SOY,104.59,360.24,73.788,104.59,971.083151,24.08208254
UTTAR_PRADESH,1984,SOY,123.036,277.46,83.548,123.036,769.133151,24.08208254
UTTAR_PRADESH,1985,SOY,105.778,285.12,75.534,105.778,877.658711,24.08208254
UTTAR_PRADESH,1986,SOY,73.172,459.75,48.106,73.172,556.1,24.08208254
UTTAR_PRADESH,1987,SOY,16.623,527.14,17.805,16.623,#N/A,24.08208254
WEST_BENGAL,1956,SOY,0,0,0,0,2074.8,24.99429607
WEST_BENGAL,1957,SOY,0,0,0,0,946.8495285,24.99429607
WEST_BENGAL,1958,SOY,0,0,0,0,1519.949529,24.99429607
WEST_BENGAL,1959,SOY,0,0,0,0,2106.4,24.99429607
WEST_BENGAL,1960,SOY,0,0,0,0,1764.915633,24.99429607
WEST_BENGAL,1961,SOY,0,0,0,0,1621.85,24.99429607
WEST_BENGAL,1962,SOY,0,0,0,0,1738.466576,24.99429607
WEST_BENGAL,1963,SOY,0,0,0,0,1555.7,24.99429607
WEST_BENGAL,1964,SOY,0,0,0,0,1962.061806,24.99429607
WEST_BENGAL,1965,SOY,0,0,0,0,1504.85,24.99429607
WEST_BENGAL,1966,SOY,0,0,0,0,1767.55,24.99429607
WEST_BENGAL,1967,SOY,0,0,0,0,1519.45,24.99429607
WEST_BENGAL,1968,SOY,0,0,0,0,2447.8,24.99429607
WEST_BENGAL,1969,SOY,0,0,0,0,1255.249529,24.99429607
WEST_BENGAL,1970,SOY,0,0,0,0,1891.899057,24.99429607
WEST_BENGAL,1971,SOY,0,0,0,0,2418.699529,24.99429607
WEST_BENGAL,1972,SOY,0,0,0,0,1870.399529,24.99429607
WEST_BENGAL,1973,SOY,0,0,0,0,1526.5,24.99429607
WEST_BENGAL,1974,SOY,0,0,0,0,2254.862309,24.99429607
WEST_BENGAL,1975,SOY,0,0,0,0,1678.749529,24.99429607
WEST_BENGAL,1976,SOY,0,0,0,0,1430.362278,24.99429607
WEST_BENGAL,1977,SOY,0,0,0,0,1861.85,24.99429607
WEST_BENGAL,1978,SOY,0,0,0,0,1771.3,24.99429607
WEST_BENGAL,1979,SOY,0,0,0,0,1662.95,24.99429607
WEST_BENGAL,1980,SOY,0,0,0,0,2016.816576,24.99429607
WEST_BENGAL,1981,SOY,0,0,0,0,1746.05,24.99429607
WEST_BENGAL,1982,SOY,0.554,165.5206667,0.246,0.554,1371.049529,24.99429607
WEST_BENGAL,1983,SOY,0.285,264.176,0.142,0.285,1841.65,24.99429607
WEST_BENGAL,1984,SOY,0.342,203.4706667,0.182,0.342,2103.566104,24.99429607
WEST_BENGAL,1985,SOY,0.336,209.088,0.183,0.336,1441.049529,24.99429607
WEST_BENGAL,1986,SOY,0.474,337.15,0.277,0.474,1934.1,24.99429607
WEST_BENGAL,1987,SOY,0.583,386.5693333,0.375,0.583,#N/A,24.99429607
ANDHRA_PRADESH,1956,SUGAR,69.83,32.37,567.03,69.83,912.6191583,27.21991875
ANDHRA_PRADESH,1957,SUGAR,69.21,34.37,593.26,69.21,621.3522543,27.21991875
ANDHRA_PRADESH,1958,SUGAR,66.27,43.51,613.79,66.27,917.2996856,27.21991875
ANDHRA_PRADESH,1959,SUGAR,72.62,45.95,637.32,72.62,745.3049834,27.21991875
ANDHRA_PRADESH,1960,SUGAR,79.04,32.07,701.47,79.04,743.8503734,27.21991875
ANDHRA_PRADESH,1961,SUGAR,83.48,29.58947368,671.69,83.48,787.7,27.21991875
ANDHRA_PRADESH,1962,SUGAR,78.91,38.96,713.08,78.91,1032.4,27.21991875
ANDHRA_PRADESH,1963,SUGAR,104.91,55.52,883.84,104.91,827.5607743,27.21991875
ANDHRA_PRADESH,1964,SUGAR,121.92,62.09,981.33,121.92,703.4022157,27.21991875
ANDHRA_PRADESH,1965,SUGAR,113.33,61.48,879.52,113.33,575.8110503,27.21991875
ANDHRA_PRADESH,1966,SUGAR,87.31,97.02,637.59,87.31,856.4276783,27.21991875
ANDHRA_PRADESH,1967,SUGAR,100.2,193.71,784.02,100.2,611.72556,27.21991875
ANDHRA_PRADESH,1968,SUGAR,126.72,98.15421053,992.89,126.72,625.6,27.21991875
ANDHRA_PRADESH,1969,SUGAR,123.24,67.53,847.73,123.24,761.2918916,27.21991875
ANDHRA_PRADESH,1970,SUGAR,99.35,97.11,756.16,99.35,791.2770884,27.21991875
ANDHRA_PRADESH,1971,SUGAR,99.68,108.5,975.17,99.68,677.733019,27.21991875
ANDHRA_PRADESH,1972,SUGAR,110.53,140.11,872.52,110.53,701.1989933,27.21991875
ANDHRA_PRADESH,1973,SUGAR,142.08,131.13,955.71,142.08,690.2937724,27.21991875
ANDHRA_PRADESH,1974,SUGAR,162.08,170.13,1010.11,162.08,529.793458,27.21991875
ANDHRA_PRADESH,1975,SUGAR,146.26,151.0415789,927.78,146.26,894.5663523,27.21991875
ANDHRA_PRADESH,1976,SUGAR,155.16,151.8073684,949.01,155.16,722.8695318,27.21991875
ANDHRA_PRADESH,1977,SUGAR,169.97,110.2726316,1175.12,169.97,774.8415184,27.21991875
ANDHRA_PRADESH,1978,SUGAR,140.83,106.0089474,859.09,140.83,905.4666667,27.21991875
ANDHRA_PRADESH,1979,SUGAR,99.0238177,238.16,719.3606,99.0238177,769.1,27.21991875
ANDHRA_PRADESH,1980,SUGAR,115.4115623,298.22,858.757,115.4115623,566.1918916,27.21991875
ANDHRA_PRADESH,1981,SUGAR,156.6424303,212.81,1277.971,156.6424303,827.1503734,27.21991875
ANDHRA_PRADESH,1982,SUGAR,147.9255449,192.13,1076.7601,147.9255449,558.2412247,27.21991875
ANDHRA_PRADESH,1983,SUGAR,122.7337449,287,827.4525,122.7337449,992.2830366,27.21991875
ANDHRA_PRADESH,1984,SUGAR,121.3,293.22,880.056988,121.3,607.9666667,27.21991875
ANDHRA_PRADESH,1985,SUGAR,112,319.57,855.616033,112,588.7837067,27.21991875
ANDHRA_PRADESH,1986,SUGAR,113.4,318,792.009373,113.4,666.1191584,27.21991875
ANDHRA_PRADESH,1987,SUGAR,126.1,352,878.451531,126.1,#N/A,27.21991875
BIHAR,1956,SUGAR,162.511,41.09941176,372.916,162.511,970.8,24.94105705
BIHAR,1957,SUGAR,152.929,38.12470588,447.785,152.929,999.733151,24.94105705
BIHAR,1958,SUGAR,163.66,48.53823529,615.355,163.66,1163.3,24.94105705
BIHAR,1959,SUGAR,179.271,48.30176471,675.07,179.271,1213.433151,24.94105705
BIHAR,1960,SUGAR,185.494,42.01882353,703.762,185.494,1217.799057,24.94105705
BIHAR,1961,SUGAR,197.175,47.52294118,632.98,197.175,1248.7,24.94105705
BIHAR,1962,SUGAR,162.229,51.96941176,487.726,162.229,1193.733151,24.94105705
BIHAR,1963,SUGAR,140.679,79.54941176,516.465,140.679,1326.1,24.94105705
BIHAR,1964,SUGAR,165.759,72.3,685.988,165.759,1135.899057,24.94105705
BIHAR,1965,SUGAR,170.038,69.37,604.499,170.038,732.8,24.94105705
BIHAR,1966,SUGAR,149.099,98.14823529,445.434,149.099,497,24.94105705
BIHAR,1967,SUGAR,117.412,187.3911765,403.102,117.412,891.8,24.94105705
BIHAR,1968,SUGAR,151.553,117.2635294,591.47,151.553,1173.733151,24.94105705
BIHAR,1969,SUGAR,167.838,82.67470588,656.321,167.838,1270.5,24.94105705
BIHAR,1970,SUGAR,162.091,93.27470588,614.495,162.091,1088.199057,24.94105705
BIHAR,1971,SUGAR,141.861,130.2829412,446.609,141.861,1176.099057,24.94105705
BIHAR,1972,SUGAR,134.341,161.1441176,475.185,134.341,551.499057,24.94105705
BIHAR,1973,SUGAR,197.208,176.9411765,641.143,197.208,995.699057,24.94105705
BIHAR,1974,SUGAR,140.288,178.5152941,555.859,140.288,1235,24.94105705
BIHAR,1975,SUGAR,133.676,158.3073635,490.654,133.676,758.532208,24.94105705
BIHAR,1976,SUGAR,136,173.8975265,419.2,136,1091.3,24.94105705
BIHAR,1977,SUGAR,140,161.5606641,522.5,140,1043.3,24.94105705
BIHAR,1978,SUGAR,132,141.6841006,356.9,132,1119.8,24.94105705
BIHAR,1979,SUGAR,119,248.4065176,391.6,119,911.7,24.94105705
BIHAR,1980,SUGAR,109,302.7225029,348.2,109,865,24.94105705
BIHAR,1981,SUGAR,136.054,264.9159965,419.4,136.054,758.2,24.94105705
BIHAR,1982,SUGAR,130.426,224.5975324,443.8716,130.426,780.6,24.94105705
BIHAR,1983,SUGAR,127.58,279.4239094,388.4645,127.58,851.833151,24.94105705
BIHAR,1984,SUGAR,111.791,319.2149753,377.9057,111.791,1433.6,24.94105705
BIHAR,1985,SUGAR,118.996,368.6531688,393.6982,118.996,1457.2,24.94105705
BIHAR,1986,SUGAR,112.084,320,372.9108,112.084,1322.7,24.94105705
BIHAR,1987,SUGAR,112.084,321,372.9108,112.084,#N/A,24.94105705
GUJARAT,1956,SUGAR,12.7,52.19444444,71.3,12.7,1298.38203,26.31390245
GUJARAT,1957,SUGAR,14.4,55.55555556,81.4,14.4,686.443028,26.31390245
GUJARAT,1958,SUGAR,13.3,61.94444444,75,13.3,739.72556,26.31390245
GUJARAT,1959,SUGAR,17.9,59.36666667,96.4,17.9,1575.30759,26.31390245
GUJARAT,1960,SUGAR,26,33.32222222,129.8,26,335.276179,26.31390245
GUJARAT,1961,SUGAR,22,37.97777778,114.1,22,996.298555,26.31390245
GUJARAT,1962,SUGAR,19.8,63.91666667,107.6,19.8,845.005497,26.31390245
GUJARAT,1963,SUGAR,24.3,103.5222222,148.2,24.3,1005.32556,26.31390245
GUJARAT,1964,SUGAR,41.5,64.35,237.7,41.5,859.19956,26.31390245
GUJARAT,1965,SUGAR,39.5,86.16111111,231.5,39.5,664.62556,26.31390245
GUJARAT,1966,SUGAR,27.9,123.2777778,151.3,27.9,561.443028,26.31390245
GUJARAT,1967,SUGAR,28.2,199.5111111,156.6,28.2,332.783266,26.31390245
GUJARAT,1968,SUGAR,43.6,124.9777778,235.2,43.6,439.449676,26.31390245
GUJARAT,1969,SUGAR,47.5,118.6444444,276.2,47.5,846.940128,26.31390245
GUJARAT,1970,SUGAR,38.8,99.22222222,227.7,38.8,1408.032208,26.31390245
GUJARAT,1971,SUGAR,41.9,133.1777778,247.8,41.9,451.214238,26.31390245
GUJARAT,1972,SUGAR,45.7,179.3277778,209.4,45.7,586.507151,26.31390245
GUJARAT,1973,SUGAR,57.2,160.4944444,304.5,57.2,925.550619,26.31390245
GUJARAT,1974,SUGAR,53.1,212.2333333,264.9,53.1,394.840741,26.31390245
GUJARAT,1975,SUGAR,48.2,198.2444444,230.3,48.2,1266.999791,26.31390245
GUJARAT,1976,SUGAR,66.3,212.8055556,517,66.3,1363.49956,26.31390245
GUJARAT,1977,SUGAR,81.5,139.9888889,676.2,81.5,903.599057,26.31390245
GUJARAT,1978,SUGAR,57.9,180.7833333,328.7,57.9,969.48203,26.31390245
GUJARAT,1979,SUGAR,56.9000007,236.09,319.2,56.9000007,539.274943,26.31390245
GUJARAT,1980,SUGAR,74.9000011,293,443.5,74.9000011,633.300503,26.31390245
GUJARAT,1981,SUGAR,84.3000009,283.36,502.3002,84.3000009,398.924617,26.31390245
GUJARAT,1982,SUGAR,95.2000019,316.13,669.5401,95.2000019,767.999057,26.31390245
GUJARAT,1983,SUGAR,102.5999999,240,774.6301,102.5999999,500.215243,26.31390245
GUJARAT,1984,SUGAR,103.3,370.48,758.2,103.3,968.809363,26.31390245
GUJARAT,1985,SUGAR,90.8,447.8,649,90.8,436.640741,26.31390245
GUJARAT,1986,SUGAR,69.2,500,556.6,69.2,556.86664,26.31390245
GUJARAT,1987,SUGAR,81.7,475,607.8,81.7,#N/A,26.31390245
HARYANA,1956,SUGAR,90.217,29.198577,253.698,90.217,397.5,23.09893006
HARYANA,1957,SUGAR,96.903,36.14323,340.479,96.903,518.7,23.09893006
HARYANA,1958,SUGAR,95.157,39.66829167,344.761,95.157,667.8,23.09893006
HARYANA,1959,SUGAR,116.806,43.42473783,419.094,116.806,313.5,23.09893006
HARYANA,1960,SUGAR,134.303,42.05876283,519.811,134.303,461.158711,23.09893006
HARYANA,1961,SUGAR,139.611,44.84181233,502.941,139.611,627,23.09893006
HARYANA,1962,SUGAR,130.12,64.02833333,452.141,130.12,333.755382,23.09893006
HARYANA,1963,SUGAR,115.216,94.33666667,518.186,115.216,213.855382,23.09893006
HARYANA,1964,SUGAR,145.9,73.05333333,674,145.9,719,23.09893006
HARYANA,1965,SUGAR,198.272,51.515,726.181,198.272,379.6,23.09893006
HARYANA,1966,SUGAR,149.176,125.54,518,149.176,707.9,23.09893006
HARYANA,1967,SUGAR,120.661,222.8533333,458,120.661,850.524555,23.09893006
HARYANA,1968,SUGAR,153.557,130.97,610,153.557,424.050619,23.09893006
HARYANA,1969,SUGAR,162.607,66.38,752,162.607,496.699057,23.09893006
HARYANA,1970,SUGAR,154,89.83333333,703,154,330.549676,23.09893006
HARYANA,1971,SUGAR,112,137.5916667,496,112,550.999057,23.09893006
HARYANA,1972,SUGAR,118.6,215.5383333,522.219,118.6,432,23.09893006
HARYANA,1973,SUGAR,145,188.575,598.629,145,444.133151,23.09893006
HARYANA,1974,SUGAR,166,189.5733333,600.127,166,417.333151,23.09893006
HARYANA,1975,SUGAR,148.7,152.7356667,670.854,148.7,489.832208,23.09893006
HARYANA,1976,SUGAR,105,154.3,474,105,725.9,23.09893006
HARYANA,1977,SUGAR,125,82.12,585,125,641.3,23.09893006
HARYANA,1978,SUGAR,124,102,474,124,374.3,23.09893006
HARYANA,1979,SUGAR,83,137,269,83,305.1,23.09893006
HARYANA,1980,SUGAR,67,258,282,67,387.9,23.09893006
HARYANA,1981,SUGAR,90,210,379,90,488.8,23.09893006
HARYANA,1982,SUGAR,89,210,352,89,446,23.09893006
HARYANA,1983,SUGAR,83,244,370,83,750.233151,23.09893006
HARYANA,1984,SUGAR,123,298,549,123,469.633151,23.09893006
HARYANA,1985,SUGAR,105,326,528,105,606.133151,23.09893006
HARYANA,1986,SUGAR,121,279,667,121,361,23.09893006
HARYANA,1987,SUGAR,138.001,358,525.999,138.001,#N/A,23.09893006
KARNATAKA,1956,SUGAR,54.42,32.27894737,344.55,54.42,1429.249703,26.32923414
KARNATAKA,1957,SUGAR,58.39,37.51578947,368.19,58.39,1150.899427,26.32923414
KARNATAKA,1958,SUGAR,58.92,47.85789474,376.52,58.92,1130.166667,26.32923414
KARNATAKA,1959,SUGAR,63.35,45.59473684,441.11,63.35,1811.31105,26.32923414
KARNATAKA,1960,SUGAR,72.25,50.10526316,518.44,72.25,873.1416157,26.32923414
KARNATAKA,1961,SUGAR,77.69,63.92105263,578.92,77.69,1952.983057,26.32923414
KARNATAKA,1962,SUGAR,74.15,59.94210526,581.04,74.15,919.2415184,26.32923414
KARNATAKA,1963,SUGAR,80.76,70.34210526,697.7,80.76,1321.007871,26.32923414
KARNATAKA,1964,SUGAR,94.76,57.86315789,674.8,94.76,1462.966408,26.32923414
KARNATAKA,1965,SUGAR,89.3,73.28947368,695.84,89.3,919.002865,26.32923414
KARNATAKA,1966,SUGAR,89.07,66.86315789,792.35,89.07,1499.90852,26.32923414
KARNATAKA,1967,SUGAR,92.97,112.9947368,865.6,92.97,1471.092227,26.32923414
KARNATAKA,1968,SUGAR,106.01,135.4526316,956.86,106.01,1052.683372,26.32923414
KARNATAKA,1969,SUGAR,111.21,80.63157895,877.53,111.21,1417.416782,26.32923414
KARNATAKA,1970,SUGAR,103.81,85.91578947,810.6,103.81,1420.327127,26.32923414
KARNATAKA,1971,SUGAR,103.88,107.8736842,918.07,103.88,1123.783057,26.32923414
KARNATAKA,1972,SUGAR,103.3,123.4578947,902.64,103.3,1022.257888,26.32923414
KARNATAKA,1973,SUGAR,113.24,130.0263158,938.95,113.24,1548.83594,26.32923414
KARNATAKA,1974,SUGAR,124.86,135.1947368,957.67,124.86,1802.57432,26.32923414
KARNATAKA,1975,SUGAR,136.81,137.7947368,1023.25,136.81,1798.041853,26.32923414
KARNATAKA,1976,SUGAR,143.42,137,958.44,143.42,1284.141595,26.32923414
KARNATAKA,1977,SUGAR,159.03,129.2105263,1238.12,159.03,1330.590907,26.32923414
KARNATAKA,1978,SUGAR,154.64,101.2105263,1119.69,154.64,1681.919158,26.32923414
KARNATAKA,1979,SUGAR,135.3000008,157,967.0001,135.3000008,1559.333333,26.32923414
KARNATAKA,1980,SUGAR,156.4999976,243.4,1242.0999,156.4999976,1279.408597,26.32923414
KARNATAKA,1981,SUGAR,175.3000006,205.5,1428.5999,175.3000006,1225.31704,26.32923414
KARNATAKA,1982,SUGAR,187.0999996,184.1,1491.6,187.0999996,1571.191577,26.32923414
KARNATAKA,1983,SUGAR,183.3000038,200,1341.2,183.3000038,1464.960921,26.32923414
KARNATAKA,1984,SUGAR,187.411,216.6,1439,187.411,945.8333335,26.32923414
KARNATAKA,1985,SUGAR,160.432,237.3,1257.4,160.432,1398.750373,26.32923414
KARNATAKA,1986,SUGAR,172.992,260,1401.5,172.992,1111.366667,26.32923414
KARNATAKA,1987,SUGAR,168.4,270,1451.7,168.4,#N/A,26.32923414
MADHYA_PRADESH,1956,SUGAR,52.91,36.69139535,169.8,52.91,1286.35,25.66323381
MADHYA_PRADESH,1957,SUGAR,46.73,36.13139535,119.3,46.73,911.2665755,25.66323381
MADHYA_PRADESH,1958,SUGAR,34.41,51.6255814,90.7,34.41,1086.1,25.66323381
MADHYA_PRADESH,1959,SUGAR,40.01,55.87581395,107.6,40.01,1210.449057,25.66323381
MADHYA_PRADESH,1960,SUGAR,50.31,48.9072093,135.7,50.31,971.595931,25.66323381
MADHYA_PRADESH,1961,SUGAR,54.53,45.85511628,142.3,54.53,1516.1,25.66323381
MADHYA_PRADESH,1962,SUGAR,55.99,55.29325581,144.9,55.99,753.15,25.66323381
MADHYA_PRADESH,1963,SUGAR,53.15,97.27744186,129.4,53.15,994.75,25.66323381
MADHYA_PRADESH,1964,SUGAR,69.15,91.2044186,179.4,69.15,909.100367,25.66323381
MADHYA_PRADESH,1965,SUGAR,78.03,72.02325581,184.1,78.03,434.75,25.66323381
MADHYA_PRADESH,1966,SUGAR,43.98,103.9460465,102.53,43.98,526.15,25.66323381
MADHYA_PRADESH,1967,SUGAR,37.27,209.6,96.03,37.27,1193.237838,25.66323381
MADHYA_PRADESH,1968,SUGAR,55.93,152.2606977,141.98,55.93,717.233151,25.66323381
MADHYA_PRADESH,1969,SUGAR,67.38,86.94395349,169.1,67.38,1264.433648,25.66323381
MADHYA_PRADESH,1970,SUGAR,60.62,94.34674419,161.3,60.62,1135.532208,25.66323381
MADHYA_PRADESH,1971,SUGAR,51.96,133.2174419,143.8,51.96,880.6656325,25.66323381
MADHYA_PRADESH,1972,SUGAR,51.94,188.0411628,137.3,51.94,742.2,25.66323381
MADHYA_PRADESH,1973,SUGAR,45.03,191.1460465,151.3,45.03,870.945313,25.66323381
MADHYA_PRADESH,1974,SUGAR,67.23,202.4034884,200,67.23,581.9,25.66323381
MADHYA_PRADESH,1975,SUGAR,80.94,174.7197674,246.5,80.94,1187.666104,25.66323381
MADHYA_PRADESH,1976,SUGAR,86.14,204.535814,227.8,86.14,713.15,25.66323381
MADHYA_PRADESH,1977,SUGAR,56.11,163.2062791,168.8,56.11,849.4,25.66323381
MADHYA_PRADESH,1978,SUGAR,62.2,116.6623256,179,62.2,936.892624,25.66323381
MADHYA_PRADESH,1979,SUGAR,51.3999997,252.28,111.1996,51.3999997,629.25,25.66323381
MADHYA_PRADESH,1980,SUGAR,39.0999995,373.51,107.2002,39.0999995,986.55,25.66323381
MADHYA_PRADESH,1981,SUGAR,42.5999996,311.24,121.0002,42.5999996,823.65,25.66323381
MADHYA_PRADESH,1982,SUGAR,47.2,241.51,135.6401,47.2,1021.6,25.66323381
MADHYA_PRADESH,1983,SUGAR,70.0000012,289,222.6002,70.0000012,1044.933151,25.66323381
MADHYA_PRADESH,1984,SUGAR,53.6,334.68,174.1,53.6,670.73325,25.66323381
MADHYA_PRADESH,1985,SUGAR,37.2,407.42,121.8,37.2,896.194988,25.66323381
MADHYA_PRADESH,1986,SUGAR,48.9,372,177,48.9,753.65,25.66323381
MADHYA_PRADESH,1987,SUGAR,66.1,375,233.9,66.1,#N/A,25.66323381
MAHARASHTRA,1956,SUGAR,102.6,38.776,776.5,102.6,828.8,26.37426219
MAHARASHTRA,1957,SUGAR,113.4,42.8,863.5,113.4,663.02556,26.37426219
MAHARASHTRA,1958,SUGAR,134.1,48.968,888.6,134.1,975.32556,26.37426219
MAHARASHTRA,1959,SUGAR,133.1,54.236,963.1,133.1,961.983035,26.37426219
MAHARASHTRA,1960,SUGAR,155.5,40.724,1137.9,155.5,897.12556,26.37426219
MAHARASHTRA,1961,SUGAR,154.4,42.564,1133.4,154.4,881.6,26.37426219
MAHARASHTRA,1962,SUGAR,152.6,57.732,995.2,152.6,899,26.37426219
MAHARASHTRA,1963,SUGAR,138.8,90.46,1099,138.8,899.9,26.37426219
MAHARASHTRA,1964,SUGAR,158.7,84.796,1206.9,158.7,913.450115,26.37426219
MAHARASHTRA,1965,SUGAR,160.7,77.304,1052.6,160.7,232.6,26.37426219
MAHARASHTRA,1966,SUGAR,160.5,149.608,1113.2,160.5,837.5,26.37426219
MAHARASHTRA,1967,SUGAR,158.2,205.476,1130.7,158.2,806.824555,26.37426219
MAHARASHTRA,1968,SUGAR,201.2,151.908,1507.6,201.2,770,26.37426219
MAHARASHTRA,1969,SUGAR,222.1,108.076,1617.1,222.1,581.42556,26.37426219
MAHARASHTRA,1970,SUGAR,203.9,107.36,1638.7,203.9,738.757768,26.37426219
MAHARASHTRA,1971,SUGAR,193.5,148.604,1428.7,193.5,662.482323,26.37426219
MAHARASHTRA,1972,SUGAR,205.5,191.496,1449,205.5,461.38203,26.37426219
MAHARASHTRA,1973,SUGAR,214.5,202.964,1543.5,214.5,892.224555,26.37426219
MAHARASHTRA,1974,SUGAR,247.5,216.172,2032.7,247.5,702.023612,26.37426219
MAHARASHTRA,1975,SUGAR,267.8,184.356,2207.8,267.8,1054.299057,26.37426219
MAHARASHTRA,1976,SUGAR,298,185.24,2444.6,298,821.12556,26.37426219
MAHARASHTRA,1977,SUGAR,319.5,153.852,2742.2,319.5,642.724555,26.37426219
MAHARASHTRA,1978,SUGAR,311.7,133.96,2579.5,311.7,874.7,26.37426219
MAHARASHTRA,1979,SUGAR,222.0000037,252.28,1981.8999,222.0000037,1026.7,26.37426219
MAHARASHTRA,1980,SUGAR,255.499997,380.86,2359.1001,255.499997,961.350115,26.37426219
MAHARASHTRA,1981,SUGAR,297.0999991,227.55,2878,297.0999991,932.02556,26.37426219
MAHARASHTRA,1982,SUGAR,325.799999,230.06,3136.0298,325.799999,765.599057,26.37426219
MAHARASHTRA,1983,SUGAR,294.0000037,262,2654.91,294.0000037,949.874943,26.37426219
MAHARASHTRA,1984,SUGAR,292.6,273.26,2846.513063,292.6,239.8,26.37426219
MAHARASHTRA,1985,SUGAR,265.3,294.16,2559.185443,265.3,579.599057,26.37426219
MAHARASHTRA,1986,SUGAR,244.7,324,2255.426839,244.7,356.3,26.37426219
MAHARASHTRA,1987,SUGAR,291.9,336,2700.393193,291.9,#N/A,26.37426219
ORISSA,1956,SUGAR,23.269,35.63538462,95.844,23.269,1475.999057,26.57164344
ORISSA,1957,SUGAR,23.067,36.51076923,84.588,23.067,1264.099057,26.57164344
ORISSA,1958,SUGAR,22.298,49.10769231,74.524,22.298,1264,26.57164344
ORISSA,1959,SUGAR,24.038,52.70769231,70.271,24.038,1162.8,26.57164344
ORISSA,1960,SUGAR,25.495,44.07153846,74.375,25.495,1476,26.57164344
ORISSA,1961,SUGAR,25.168,41.63384615,74.728,25.168,1585.2,26.57164344
ORISSA,1962,SUGAR,32,50.99384615,157.487,32,1346.6,26.57164344
ORISSA,1963,SUGAR,40.465,77.04461538,195.211,40.465,752.1,26.57164344
ORISSA,1964,SUGAR,40.366,76.67923077,200.03,40.366,1368.099057,26.57164344
ORISSA,1965,SUGAR,46.537,68.49153846,229.631,46.537,1165.6,26.57164344
ORISSA,1966,SUGAR,36.225,100.0153846,176.916,36.225,701.9,26.57164344
ORISSA,1967,SUGAR,36.372,188.4746154,180.927,36.372,1013.5,26.57164344
ORISSA,1968,SUGAR,36.611,132.0938462,211.11,36.611,1446.1,26.57164344
ORISSA,1969,SUGAR,38.842,90.99923077,202.244,38.842,1211.1,26.57164344
ORISSA,1970,SUGAR,30.184,98.13769231,171.518,30.184,690.2,26.57164344
ORISSA,1971,SUGAR,30.61,133.45,190.863,30.61,1095.799057,26.57164344
ORISSA,1972,SUGAR,30.648,171.8892308,191.139,30.648,1299.624555,26.57164344
ORISSA,1973,SUGAR,40.97,170.5438462,240.633,40.97,1141.5,26.57164344
ORISSA,1974,SUGAR,44,181.5769231,275,44,651.223612,26.57164344
ORISSA,1975,SUGAR,45.355,165.9092308,297.38,45.355,1392,26.57164344
ORISSA,1976,SUGAR,45.183,185.1884615,276.98,45.183,1081.624555,26.57164344
ORISSA,1977,SUGAR,43,143.6438462,260,43,1432.9,26.57164344
ORISSA,1978,SUGAR,44.993,126.1107692,280.97,44.993,1366.9,26.57164344
ORISSA,1979,SUGAR,46.5,246.29,285.3,46.5,780,26.57164344
ORISSA,1980,SUGAR,48.6,342.4646154,306,48.6,1183.9,26.57164344
ORISSA,1981,SUGAR,48.253,267.2261538,314.418,48.253,1295.6,26.57164344
ORISSA,1982,SUGAR,51.18,216.5953846,316.94,51.18,1200.199057,26.57164344
ORISSA,1983,SUGAR,42.27,286.5069231,286.19,42.27,1333.1,26.57164344
ORISSA,1984,SUGAR,57,334.4646154,370,57,1141.233151,26.57164344
ORISSA,1985,SUGAR,57.8,360.7376923,370,57.8,936.899057,26.57164344
ORISSA,1986,SUGAR,40.163,350.4615385,284.8,40.163,1289.9,26.57164344
ORISSA,1987,SUGAR,40.163,376.3461538,284.8,40.163,#N/A,26.57164344
PUNJAB,1956,SUGAR,107.488,34.675,297.317,107.488,444.5,21.54220919
PUNJAB,1957,SUGAR,103.616,37.297,347.491,103.616,503.5,21.54220919
PUNJAB,1958,SUGAR,107.309,44.883,373.011,107.309,861.733151,21.54220919
PUNJAB,1959,SUGAR,120.602,46.424,430.657,120.602,483.7,21.54220919
PUNJAB,1960,SUGAR,133.598,42.714,492.072,133.598,622.733151,21.54220919
PUNJAB,1961,SUGAR,130.181,44.595,378.96,130.181,690.1,21.54220919
PUNJAB,1962,SUGAR,111.622,60.808,348.528,111.622,769.4,21.54220919
PUNJAB,1963,SUGAR,116.082,95.419,373.969,116.082,476.1,21.54220919
PUNJAB,1964,SUGAR,111.9,88.633,411.2,111.9,805.988533,21.54220919
PUNJAB,1965,SUGAR,158.51,53.637,539,158.51,414.3,21.54220919
PUNJAB,1966,SUGAR,144.563,98.5,411,144.563,383.833151,21.54220919
PUNJAB,1967,SUGAR,125.822,221.633,448,125.822,680.3,21.54220919
PUNJAB,1968,SUGAR,146.209,128.372,486,146.209,509.2,21.54220919
PUNJAB,1969,SUGAR,146.315,88.875,582,146.315,391.399057,21.54220919
PUNJAB,1970,SUGAR,114.786,93.783,467,114.786,319.932208,21.54220919
PUNJAB,1971,SUGAR,96.3,129.883,377,96.3,761.699057,21.54220919
PUNJAB,1972,SUGAR,97,167.769,458,97,453.1,21.54220919
